raceId,driverId,constructorId,grid,positionOrder,points,statusId
raceId,driverId,constructorId,,,0,
895,817,5,16,13,0,11
932,817,9,9,13,0,11
879,817,5,15,13,0,11
1132,817,215,15,13,0,11
1121,817,215,14,13,0,11
890,817,5,8,13,0,11
1058,817,1,13,13,0,11
1118,817,213,17,13,0,11
868,817,5,12,13,0,1
1083,817,1,14,13,0,1
876,817,5,15,13,0,1
869,817,5,11,13,0,1
1080,817,1,14,13,0,1
1136,817,215,12,13,0,1
1127,817,215,9,13,0,11
1109,817,213,13,13,0,11
864,817,5,15,13,0,11
917,818,5,15,13,0,11
896,818,5,14,13,0,11
912,818,5,12,13,0,1
915,818,5,9,13,0,1
874,818,5,19,13,0,1
909,818,5,13,13,0,11
900,820,206,17,13,0,12
902,820,206,21,13,0,1
958,821,210,15,13,0,11
892,821,15,16,13,0,1
897,821,15,16,13,0,1
885,821,15,19,13,0,1
914,821,15,15,13,0,11
880,821,15,18,13,0,11
954,821,210,13,13,0,12
961,821,210,10,13,0,11
1129,822,15,0,13,0,1
1141,822,15,11,13,0,1
936,822,3,6,13,0,1
882,822,3,16,13,0,1
1089,822,51,15,13,0,11
1128,822,15,17,13,0,12
1102,822,51,10,13,0,1
945,822,3,6,13,0,11
893,822,3,16,13,0,1
881,824,206,19,13,0,11
1124,825,210,18,13,0,11
1013,825,210,12,13,0,11
1011,825,210,6,13,0,11
1041,825,210,15,13,0,1
982,825,210,16,13,0,5
1021,825,210,14,13,0,11
903,825,1,15,13,0,11
995,825,210,11,13,0,11
1098,825,210,17,13,0,11
988,825,210,14,13,0,11
1101,825,210,16,13,0,1
1012,825,210,9,13,0,11
972,825,210,13,13,0,11
979,825,210,15,13,0,11
1119,825,210,8,13,0,1
992,825,210,15,13,0,1
994,825,210,19,13,0,1
942,826,9,4,13,0,3
964,826,5,13,13,0,11
940,826,9,20,13,0,11
967,826,5,14,13,0,1
996,828,15,15,13,0,11
993,828,15,17,13,0,12
933,828,15,11,13,0,12
987,828,15,17,13,0,11
1004,828,15,10,13,0,11
975,828,15,19,13,0,11
931,828,15,17,13,0,1
934,829,209,19,13,0,13
237,83,18,18,13,0,5
226,83,18,19,13,0,7
287,83,32,20,13,0,20
254,83,18,14,13,0,13
926,830,5,11,13,0,5
944,831,15,13,13,0,11
938,831,15,17,13,0,11
962,831,15,16,13,0,11
956,831,15,21,13,0,11
1027,832,1,7,13,0,11
1035,832,1,12,13,0,1
928,832,5,14,13,0,11
943,832,5,11,13,0,1
1034,832,1,7,13,0,1
941,833,209,18,13,0,11
952,835,4,17,13,0,11
965,835,4,15,13,0,11
971,835,4,10,13,0,11
980,835,4,14,13,0,1
970,835,4,20,13,0,11
951,835,4,18,13,0,11
949,836,209,16,13,0,11
991,838,1,14,13,0,1
969,838,1,18,13,0,12
999,838,1,19,13,0,1
1000,839,10,18,13,0,11
1122,839,214,17,13,0,11
1138,839,214,15,13,0,11
968,839,209,20,13,0,11
1140,839,214,0,13,0,11
1070,839,214,19,13,0,11
1036,839,4,15,13,0,11
1052,839,214,16,13,0,11
407,84,25,10,13,0,3
438,84,25,22,13,0,2
435,84,25,17,13,0,62
432,84,25,21,13,0,15
316,84,34,19,13,0,11
357,84,34,22,13,0,69
437,84,25,25,13,0,2
1028,840,211,14,13,0,11
1019,840,211,18,13,0,1
1024,840,211,16,13,0,1
1009,840,3,20,13,0,11
1039,840,211,6,13,0,29
1001,840,3,17,13,0,11
1135,840,117,8,13,0,11
1073,840,117,13,13,0,11
1017,840,211,17,13,0,11
1131,840,117,17,13,0,11
1075,840,117,13,13,0,11
1084,840,117,12,13,0,11
1043,840,211,15,13,0,1
1060,840,117,9,13,0,11
1020,841,51,11,13,0,1
1016,841,51,12,13,0,11
1063,841,51,14,13,0,1
1061,841,51,15,13,0,11
1062,841,51,0,13,0,11
1065,841,51,7,13,0,1
1046,841,51,14,13,0,1
1008,842,5,9,13,0,11
1079,842,213,14,13,0,11
1120,842,214,10,13,0,1
1066,842,213,11,13,0,11
1134,842,214,12,13,0,1
998,842,5,14,13,0,1
1100,842,214,9,13,0,4
1123,842,214,17,13,0,11
1003,842,5,15,13,0,11
986,842,5,20,13,0,11
1125,842,214,15,13,0,1
984,842,5,14,13,0,11
1044,842,213,19,13,0,11
985,843,5,19,13,0,11
1005,843,5,6,13,0,11
1047,844,6,12,13,0,11
989,844,15,18,13,0,1
1007,845,3,19,13,0,12
997,845,3,17,13,0,12
1006,845,3,14,13,0,11
1033,846,1,8,13,0,11
1106,846,1,7,13,0,1
1042,846,1,8,13,0,11
1071,847,3,17,13,0,11
1093,848,3,8,13,0,1
1082,848,3,12,13,0,1
1096,848,3,19,13,0,11
1031,848,9,4,13,0,40
1115,848,3,13,13,0,1
1074,848,3,14,13,0,1
1085,848,3,13,13,0,1
1051,852,213,8,13,0,11
1092,852,213,13,13,0,1
1059,852,213,0,13,0,11
1143,852,215,14,13,0,1
1081,852,213,8,13,0,11
1087,852,213,0,13,0,1
1095,854,210,12,13,0,1
1057,854,210,17,13,0,1
1076,854,210,15,13,0,11
1088,854,210,8,13,0,1
1091,854,210,12,13,0,11
1114,855,51,19,13,0,11
1142,855,15,13,13,0,1
1086,855,51,12,13,0,11
1094,855,51,12,13,0,11
1144,855,15,15,13,0,11
1110,855,51,17,13,0,1
1130,855,15,15,13,0,11
1099,855,51,11,13,0,1
1104,855,51,19,13,0,11
1116,855,51,12,13,0,11
1105,857,1,9,13,0,11
1126,857,1,6,13,0,1
1107,858,3,18,13,0,11
1112,858,3,15,13,0,1
1111,859,213,19,13,0,1
248,86,30,24,13,0,6
270,87,25,14,13,0,11
310,87,34,12,13,0,5
279,88,29,16,13,0,13
241,88,27,19,13,0,4
3,9,2,17,13,0,1
10,9,2,18,13,0,1
68,9,2,9,13,0,11
8,9,2,12,13,0,11
321,90,44,16,13,0,15
245,90,28,23,13,0,69
307,90,22,13,13,0,5
311,90,22,8,13,0,68
247,90,28,22,13,0,5
258,91,15,19,13,0,4
243,91,15,20,13,0,12
278,91,15,8,13,0,14
274,91,15,8,13,0,5
362,92,46,11,13,0,5
306,92,17,10,13,0,69
318,94,18,19,13,0,12
283,94,18,7,13,0,3
319,94,18,7,13,0,10
386,94,18,17,13,0,12
387,95,3,3,13,0,20
301,95,3,1,13,0,10
473,95,32,7,13,0,5
466,95,32,7,13,0,62
441,95,32,2,13,0,20
330,99,39,24,13,0,13
381,99,42,22,13,0,15
341,1,1,3,14,0,29
11,10,7,13,14,0,1
352,10,166,22,14,0,12
877,10,206,21,14,0,1
860,10,206,20,14,0,11
865,10,206,19,14,0,11
283,100,33,18,14,0,5
262,101,31,25,14,0,14
447,102,53,10,14,0,51
334,102,1,1,14,0,21
388,102,32,3,14,0,5
444,102,53,6,14,0,8
276,104,18,23,14,0,38
266,104,29,16,14,0,7
457,105,25,17,14,0,12
270,105,18,20,14,0,12
284,105,26,25,14,0,13
258,105,18,15,14,0,4
422,105,6,4,14,0,10
264,106,33,24,14,0,12
295,108,37,20,14,0,15
274,109,15,7,14,0,10
304,109,35,24,14,0,6
71,11,16,20,14,0,12
51,11,8,20,14,0,11
62,11,8,18,14,0,3
64,11,8,17,14,0,6
44,11,8,21,14,0,12
54,11,8,17,14,0,13
416,110,18,21,14,0,5
275,110,25,25,14,0,6
455,110,51,8,14,0,80
424,110,27,15,14,0,13
324,110,35,12,14,0,5
427,110,27,7,14,0,8
438,110,27,13,14,0,3
259,110,17,21,14,0,20
408,110,18,19,14,0,60
410,110,18,23,14,0,6
293,110,25,14,14,0,69
421,110,27,8,14,0,27
379,112,33,22,14,0,12
361,112,33,10,14,0,20
385,112,33,12,14,0,13
393,112,33,23,14,0,6
330,112,27,21,14,0,13
332,114,39,24,14,0,62
402,114,33,22,14,0,14
269,114,33,23,14,0,12
313,117,6,5,14,0,20
496,117,4,4,14,0,4
383,117,1,2,14,0,5
470,118,53,8,14,0,10
381,118,21,12,14,0,23
449,118,4,12,14,0,51
287,118,29,7,14,0,4
395,118,21,13,14,0,101
442,118,4,4,14,0,83
305,119,3,3,14,0,6
479,119,34,2,14,0,5
493,119,21,10,14,0,5
502,119,21,16,14,0,20
498,119,21,7,14,0,5
471,119,34,9,14,0,20
417,119,34,9,14,0,5
507,119,21,18,14,0,11
490,119,21,18,14,0,13
519,119,21,19,14,0,13
279,121,1,12,14,0,13
309,122,41,13,14,0,5
463,123,21,21,14,0,5
399,123,22,9,14,0,16
301,123,27,8,14,0,37
415,123,21,18,14,0,101
382,123,22,6,14,0,2
414,123,21,22,14,0,10
288,126,33,24,14,0,15
300,127,17,24,14,0,12
320,127,41,14,14,0,11
362,127,37,10,14,0,62
321,127,41,25,14,0,16
289,129,25,12,14,0,5
323,129,45,22,14,0,36
291,129,25,17,14,0,5
970,13,3,6,14,0,11
83,13,15,14,14,0,17
130,13,15,13,14,0,3
77,13,15,11,14,0,11
4,13,6,8,14,0,11
79,13,15,10,14,0,54
134,13,15,12,14,0,26
311,131,25,11,14,0,6
378,131,44,20,14,0,13
315,131,25,10,14,0,44
368,131,34,11,14,0,12
307,131,25,6,14,0,7
506,136,57,24,14,0,11
513,136,58,21,14,0,11
512,136,58,21,14,0,7
446,137,34,5,14,0,6
441,137,34,9,14,0,10
423,137,34,13,14,0,3
434,137,34,2,14,0,5
439,137,34,1,14,0,101
357,138,32,24,14,0,62
364,138,32,18,14,0,20
336,139,35,21,14,0,5
221,14,1,6,14,0,5
217,14,1,8,14,0,10
178,14,1,3,14,0,6
122,14,1,8,14,0,6
18,14,9,8,14,0,4
228,14,1,4,14,0,9
210,14,1,10,14,0,5
40,14,9,13,14,0,12
115,14,1,11,14,0,6
255,14,3,6,14,0,20
121,14,1,8,14,0,32
58,14,9,21,14,0,11
465,140,52,19,14,0,12
433,140,6,13,14,0,10
386,141,25,26,14,0,12
418,145,18,24,14,0,14
387,145,22,8,14,0,20
326,147,18,16,14,0,12
124,15,4,7,14,0,20
82,15,7,9,14,0,13
13,15,7,11,14,0,11
175,15,20,12,14,0,4
853,15,205,19,14,0,12
154,15,17,16,14,0,5
140,15,4,11,14,0,26
194,15,20,16,14,0,37
852,15,205,18,14,0,11
325,151,32,12,14,0,5
540,152,1,20,14,0,11
459,152,53,10,14,0,5
500,152,51,12,14,0,5
16,153,5,12,14,0,11
842,153,5,13,14,0,11
985,154,210,12,14,0,11
958,154,210,11,14,0,11
1016,154,210,14,14,0,11
926,154,208,8,14,0,75
907,154,208,22,14,0,11
1043,154,210,16,14,0,1
954,154,210,14,14,0,12
854,155,15,17,14,0,12
876,155,15,17,14,0,1
355,155,15,12,14,0,1
878,155,15,16,14,0,11
373,156,25,23,14,0,12
366,156,25,21,14,0,12
397,156,25,24,14,0,15
398,156,25,22,14,0,13
356,157,48,17,14,0,15
404,157,45,24,14,0,5
456,158,4,3,14,0,5
394,158,21,14,14,0,5
484,158,25,14,14,0,62
403,158,21,11,14,0,25
508,158,45,19,14,0,5
391,158,21,6,14,0,25
360,159,18,20,14,0,5
365,159,18,23,14,0,4
42,16,12,21,14,0,12
851,16,10,8,14,0,12
49,16,12,19,14,0,11
911,16,15,14,14,0,1
895,16,10,22,14,0,11
6,16,10,15,14,0,11
392,160,27,23,14,0,8
376,160,49,22,14,0,5
374,160,49,23,14,0,6
380,160,49,23,14,0,12
409,160,45,23,14,0,6
510,163,4,23,14,0,23
359,163,27,25,14,0,13
377,163,27,20,14,0,25
505,163,4,16,14,0,62
535,163,65,18,14,0,11
400,167,18,24,14,0,14
401,167,18,19,14,0,7
118,17,19,11,14,0,11
85,17,3,14,14,0,11
34,17,9,16,14,0,1
412,170,22,7,14,0,69
426,170,53,19,14,0,69
406,170,22,10,14,0,5
389,170,22,4,14,0,101
567,172,27,13,14,0,11
483,172,27,12,14,0,4
451,172,3,15,14,0,13
477,172,27,16,14,0,13
542,172,27,10,14,0,7
481,173,32,17,14,0,37
405,173,34,15,14,0,6
488,173,32,6,14,0,5
522,173,58,22,14,0,5
491,173,32,22,14,0,2
428,173,32,7,14,0,5
411,174,32,12,14,0,5
521,175,1,15,14,0,22
407,175,26,8,14,0,3
528,175,1,5,14,0,20
437,175,4,4,14,0,60
492,176,55,22,14,0,22
435,176,34,6,14,0,5
476,177,3,1,14,0,69
431,177,3,2,14,0,5
419,177,1,7,14,0,27
517,178,3,4,14,0,10
501,178,3,5,14,0,3
453,178,21,12,14,0,100
432,179,45,23,14,0,62
445,179,52,22,14,0,62
413,179,49,24,14,0,6
943,18,1,20,14,0,1
948,18,1,12,14,0,11
944,18,1,16,14,0,11
73,18,16,11,14,0,8
103,18,16,12,14,0,4
938,18,1,15,14,0,11
33,18,11,18,14,0,11
141,18,22,16,14,0,10
896,18,1,10,14,0,11
861,18,1,2,14,0,1
928,18,1,17,14,0,11
937,18,1,19,14,0,11
462,181,54,13,14,0,47
452,181,54,25,14,0,14
482,181,54,22,14,0,62
473,182,1,10,14,0,4
461,182,1,18,14,0,2
518,182,204,4,14,0,3
430,185,25,22,14,0,5
448,185,25,26,14,0,2
548,187,34,1,14,0,6
472,187,1,10,14,0,10
47,19,8,11,14,0,11
48,19,8,14,14,0,11
52,19,8,20,14,0,13
464,190,45,25,14,0,5
468,192,56,25,14,0,22
460,193,25,23,14,0,12
497,194,57,24,14,0,62
480,194,54,25,14,0,14
489,194,57,24,14,0,13
458,195,55,11,14,0,62
466,196,27,23,14,0,62
454,196,27,25,14,0,5
474,196,37,21,14,0,5
475,197,45,23,14,0,13
607,197,37,18,14,0,62
525,197,25,13,14,0,5
511,197,25,22,14,0,62
523,197,25,16,14,0,20
585,197,202,11,14,0,3
554,197,67,18,14,0,12
504,197,25,16,14,0,14
494,197,45,18,14,0,7
584,199,34,11,14,0,11
587,199,34,11,14,0,11
104,2,17,20,14,0,11
50,2,2,5,14,0,39
80,2,3,14,14,0,14
23,2,2,12,14,0,14
66,2,2,5,14,0,12
78,2,3,13,14,0,5
126,2,15,9,14,0,23
1047,20,6,13,14,0,11
1088,20,117,19,14,0,1
1094,20,117,16,14,0,11
599,200,63,17,14,0,17
563,200,1,4,14,0,5
576,200,1,13,14,0,13
527,202,25,23,14,0,11
485,203,6,7,14,0,7
520,203,6,13,14,0,69
555,205,70,23,14,0,2
469,205,21,20,14,0,20
478,206,3,19,14,0,5
499,206,25,24,14,0,12
467,206,55,24,14,0,14
552,207,32,6,14,0,5
544,207,32,3,14,0,80
113,21,17,9,14,0,69
10,21,10,16,14,0,11
224,21,18,16,14,0,8
173,21,22,12,14,0,11
5,21,10,20,14,0,11
190,21,22,14,14,0,5
145,21,22,19,14,0,12
29,21,10,18,14,0,11
3,21,10,20,14,0,11
24,21,10,17,14,0,20
32,21,10,20,14,0,1
487,212,34,21,14,0,3
514,212,32,23,14,0,5
524,219,4,1,14,0,5
536,219,4,12,14,0,101
486,219,27,18,14,0,62
509,219,4,2,14,0,6
354,22,3,6,14,0,11
125,22,6,3,14,0,5
22,22,11,12,14,0,11
220,22,24,5,14,0,20
859,22,3,12,14,0,11
244,22,17,11,14,0,37
236,22,17,10,14,0,22
343,22,3,15,14,0,11
72,22,6,12,14,0,27
192,22,24,13,14,0,6
344,22,3,11,14,0,11
25,22,11,20,14,0,11
568,221,25,5,14,0,5
557,221,25,8,14,0,13
586,222,25,3,14,0,3
529,222,59,5,14,0,20
503,222,6,17,14,0,64
541,223,58,17,14,0,13
559,223,57,10,14,0,5
526,223,3,5,14,0,3
634,223,6,11,14,0,3
565,223,6,2,14,0,3
547,224,56,19,14,0,15
632,224,180,5,14,0,5
53,23,7,17,14,0,11
57,23,7,10,14,0,5
164,23,3,9,14,0,20
165,23,3,12,14,0,4
167,23,3,19,14,0,23
573,230,37,3,14,0,11
530,230,63,17,14,0,7
581,230,37,3,14,0,23
543,231,1,1,14,0,22
537,231,1,8,14,0,2
531,231,1,6,14,0,64
549,232,37,14,14,0,15
566,232,37,19,14,0,5
610,232,6,16,14,0,51
516,233,54,21,14,0,16
556,233,34,11,14,0,5
538,233,58,23,14,0,3
546,233,34,17,14,0,23
515,233,54,21,14,0,2
539,233,58,18,14,0,7
532,233,58,10,14,0,20
602,235,32,16,14,0,37
629,235,6,1,14,0,10
643,235,6,5,14,0,5
601,238,32,6,14,0,86
653,238,37,16,14,0,62
605,238,32,5,14,0,51
545,239,37,23,14,0,12
572,239,63,24,14,0,12
41,24,5,12,14,0,3
69,24,5,15,14,0,11
67,24,5,17,14,0,11
36,24,5,19,14,0,11
56,24,5,16,14,0,11
14,24,10,19,14,0,1
15,24,10,18,14,0,1
655,243,34,17,14,0,69
577,243,26,23,14,0,11
534,243,21,24,14,0,13
533,243,21,19,14,0,14
213,25,22,11,14,0,7
214,25,22,7,14,0,20
46,25,3,12,14,0,11
43,25,3,18,14,0,11
186,25,22,15,14,0,1
564,250,204,9,14,0,10
551,251,37,20,14,0,62
580,252,202,2,14,0,3
562,252,58,5,14,0,86
575,252,58,14,14,0,68
588,254,3,22,14,0,16
553,255,32,9,14,0,5
571,257,67,21,14,0,86
558,258,37,21,14,0,5
550,259,68,19,14,0,12
68,26,5,11,14,0,11
37,26,5,17,14,0,11
661,262,66,13,14,0,7
657,262,66,10,14,0,108
38,27,12,22,14,0,12
74,27,18,20,14,0,9
39,27,12,21,14,0,12
87,27,18,16,14,0,12
70,27,14,17,14,0,11
76,27,18,14,14,0,15
600,270,79,20,14,0,11
570,271,182,25,14,0,62
583,275,37,23,14,0,15
560,275,37,22,14,0,14
718,278,176,12,14,0,6
721,278,26,12,14,0,103
717,278,176,11,14,0,5
561,278,57,18,14,0,12
631,280,37,21,14,0,12
651,280,82,13,14,0,14
591,280,66,22,14,0,12
633,280,200,11,14,0,5
640,280,200,10,14,0,22
582,282,3,22,14,0,12
604,283,57,22,14,0,62
569,284,25,26,14,0,11
574,286,59,23,14,0,15
673,289,180,1,14,0,86
740,289,66,6,14,0,80
590,289,26,17,14,0,5
697,289,66,5,14,0,24
617,289,58,22,14,0,11
603,289,26,20,14,0,13
683,289,180,1,14,0,24
767,289,32,13,14,0,25
753,289,66,5,14,0,6
613,290,34,13,14,0,44
609,290,34,19,14,0,5
592,292,25,24,14,0,12
578,293,1,20,14,0,12
579,295,57,19,14,0,7
589,295,57,22,14,0,6
598,296,66,22,14,0,12
594,298,80,30,14,0,13
31,3,3,5,14,0,1
28,3,3,14,14,0,11
918,3,131,1,14,0,11
63,3,3,18,14,0,12
21,3,3,15,14,0,5
19,3,3,16,14,0,11
319,30,22,9,14,0,5
267,30,22,2,14,0,2
110,30,6,7,14,0,3
206,30,6,1,14,0,27
247,30,22,2,14,0,4
691,304,183,13,14,0,3
687,304,191,6,14,0,25
597,304,1,9,14,0,80
690,304,183,6,14,0,7
695,304,191,15,14,0,80
595,305,1,10,14,0,3
614,305,63,24,14,0,10
615,305,63,18,14,0,11
608,307,80,21,14,0,60
612,307,80,24,14,0,13
714,309,176,18,14,0,3
146,31,3,2,14,0,9
152,31,3,1,14,0,5
144,31,3,7,14,0,8
138,31,3,1,14,0,83
55,31,1,5,14,0,10
86,31,1,1,14,0,4
616,313,57,19,14,0,69
626,314,63,5,14,0,22
627,314,63,12,14,0,11
593,314,77,25,14,0,20
618,314,80,24,14,0,15
596,317,37,16,14,0,22
620,317,66,7,14,0,47
630,317,32,16,14,0,5
100,32,19,13,14,0,11
60,32,9,14,14,0,11
107,32,19,15,14,0,12
93,32,19,14,14,0,12
92,32,19,12,14,0,11
654,320,187,21,14,0,18
641,320,66,16,14,0,15
639,327,25,3,14,0,5
622,327,25,12,14,0,80
686,328,66,9,14,0,37
649,328,37,8,14,0,8
707,328,66,6,14,0,22
650,328,37,7,14,0,5
708,328,66,8,14,0,8
667,328,196,3,14,0,5
698,328,66,10,14,0,44
606,329,37,19,14,0,25
61,33,13,18,14,0,14
611,332,58,19,14,0,16
619,332,58,20,14,0,12
625,333,63,12,14,0,11
628,333,63,13,14,0,13
637,333,199,24,14,0,62
621,337,66,23,14,0,13
624,338,32,12,14,0,16
623,338,32,14,14,0,15
696,341,167,4,14,0,95
693,341,167,6,14,0,7
658,341,66,6,14,0,6
662,341,66,11,14,0,54
635,342,200,24,14,0,62
681,345,167,5,14,0,6
644,345,66,5,14,0,54
675,345,66,15,14,0,5
638,346,66,3,14,0,2
692,346,167,6,14,0,69
723,346,176,15,14,0,6
773,347,105,14,14,0,68
677,347,194,18,14,0,62
682,347,167,12,14,0,5
636,349,200,22,14,0,62
148,35,16,9,14,0,86
180,35,16,16,14,0,20
171,35,16,4,14,0,10
75,35,15,12,14,0,5
222,35,3,1,14,0,2
114,35,16,11,14,0,5
59,35,2,14,14,0,11
179,35,16,6,14,0,6
81,35,15,10,14,0,11
216,35,3,9,14,0,20
647,352,66,18,14,0,44
652,352,66,20,14,0,25
666,352,66,17,14,0,6
665,353,180,16,14,0,86
642,355,66,24,14,0,13
676,356,191,10,14,0,22
710,356,183,7,14,0,80
716,356,183,11,14,0,5
656,356,182,1,14,0,64
663,356,182,7,14,0,44
672,356,191,13,14,0,48
668,356,191,0,14,0,54
703,358,170,12,14,0,5
704,358,170,14,14,0,51
646,358,32,2,14,0,5
669,359,196,2,14,0,86
709,360,170,10,14,0,67
705,360,170,10,14,0,6
727,360,170,6,14,0,5
645,360,187,10,14,0,22
671,361,66,14,14,0,20
659,361,182,9,14,0,8
648,363,6,11,14,0,13
725,364,34,5,14,0,69
684,364,190,5,14,0,8
730,364,95,5,14,0,3
749,364,66,6,14,0,3
702,364,183,5,14,0,5
680,364,190,7,14,0,48
350,37,15,16,14,0,11
189,37,21,20,14,0,5
187,37,21,21,14,0,54
137,37,19,11,14,0,22
150,37,19,14,14,0,12
347,37,15,14,14,0,11
674,370,66,20,14,0,11
701,370,176,13,14,0,3
670,370,66,18,14,0,108
664,371,189,17,14,0,2
712,373,172,1,14,0,5
679,374,66,13,14,0,44
688,374,66,13,14,0,5
715,374,172,8,14,0,86
751,376,170,15,14,0,7
678,376,195,21,14,0,5
89,38,18,20,14,0,60
88,38,18,15,14,0,12
700,380,181,11,14,0,5
711,385,6,9,14,0,5
706,386,11,17,14,0,80
744,386,6,3,14,0,5
736,386,66,2,14,0,5
731,386,66,9,14,0,6
689,388,66,15,14,0,44
847,39,164,22,14,0,11
84,39,17,18,14,0,13
685,391,90,25,14,0,13
694,397,176,15,14,0,80
713,399,170,20,14,0,117
961,4,1,12,14,0,11
1141,4,117,9,14,0,1
346,4,6,3,14,0,1
971,4,1,15,14,0,131
17,4,4,15,14,0,1
8,4,4,10,14,0,11
149,4,18,21,14,0,12
1005,4,1,18,14,0,11
65,4,4,15,14,0,30
1004,4,1,16,14,0,11
969,4,1,12,14,0,76
720,403,54,17,14,0,6
762,403,6,7,14,0,3
722,403,176,13,14,0,62
750,404,32,8,14,0,3
699,407,182,19,14,0,111
169,41,16,18,14,0,12
728,412,180,15,14,0,124
732,418,176,7,14,0,25
752,418,167,14,14,0,16
109,42,19,15,14,0,20
111,42,19,15,14,0,12
98,43,7,11,14,0,6
99,43,7,11,14,0,11
781,430,95,20,14,0,12
739,430,95,17,14,0,13
743,430,95,17,14,0,11
733,430,95,17,14,0,16
724,432,170,20,14,0,6
742,437,172,25,14,0,16
741,437,172,24,14,0,88
763,437,167,16,14,0,15
746,439,105,20,14,0,88
135,44,16,7,14,0,5
108,44,7,5,14,0,32
105,44,7,8,14,0,11
112,44,7,6,14,0,6
101,44,7,9,14,0,11
106,44,7,10,14,0,12
196,44,20,18,14,0,36
719,440,176,13,14,0,6
726,449,176,17,14,0,6
94,45,17,19,14,0,38
90,45,17,16,14,0,13
735,454,6,11,14,0,80
729,455,99,20,14,0,62
772,455,87,17,14,0,22
759,456,167,16,14,0,5
737,456,26,11,14,0,95
96,46,18,20,14,0,13
102,46,18,19,14,0,14
97,46,18,19,14,0,6
91,46,18,16,14,0,13
95,46,18,20,14,0,6
734,466,95,14,14,0,11
764,475,170,1,14,0,7
798,475,131,2,14,1,5
774,475,118,1,14,0,6
771,475,118,1,14,0,5
756,476,95,12,14,0,4
761,477,6,14,14,0,8
802,478,131,7,14,1,5
770,479,118,10,14,0,5
782,479,118,6,14,0,5
161,48,18,21,14,0,11
170,48,18,21,14,0,11
162,48,18,20,14,0,12
163,48,18,20,14,0,37
738,480,172,14,14,0,108
755,481,170,14,14,0,17
788,482,6,11,14,0,8
754,483,167,5,14,0,5
766,483,105,14,14,0,5
780,486,66,16,14,0,5
232,49,15,12,14,0,37
197,49,3,7,14,0,20
225,49,15,9,14,0,5
158,49,17,5,14,0,9
120,49,15,17,14,0,60
153,49,20,16,14,0,20
147,49,17,13,14,0,3
745,494,172,19,14,0,121
808,496,128,10,14,0,6
340,5,205,21,14,0,11
867,5,207,16,14,0,1
7,5,1,14,14,0,11
872,5,207,17,14,0,11
348,5,205,19,14,0,13
879,5,207,20,14,0,11
846,5,205,17,14,0,12
856,5,205,19,14,0,11
857,5,205,18,14,0,12
899,5,208,11,14,0,11
209,50,25,16,14,0,5
199,50,24,15,14,0,5
204,50,24,17,14,0,6
160,50,21,16,14,0,13
215,50,25,20,14,0,5
119,50,18,19,14,0,9
168,50,21,11,14,0,20
116,50,18,18,14,0,13
265,50,22,19,14,0,42
791,501,118,10,14,0,7
747,505,170,4,14,0,6
794,509,108,20,14,0,19
117,51,18,20,14,0,13
768,516,113,17,14,0,20
123,52,17,15,14,0,12
748,520,113,24,14,0,14
809,525,134,31,14,0,50
787,547,105,15,14,0,6
796,547,105,15,14,0,20
779,547,105,14,14,0,86
207,55,22,8,14,0,74
166,55,20,18,14,0,12
182,55,15,10,14,0,11
211,55,22,9,14,0,20
783,554,105,5,14,0,25
815,554,128,12,14,0,51
757,556,113,13,14,0,1
786,558,113,28,14,0,15
177,56,6,4,14,0,5
235,56,6,4,14,0,6
234,56,6,8,14,0,5
239,56,6,6,14,0,4
268,56,17,9,14,0,5
128,56,19,22,14,0,9
778,563,114,25,14,0,14
760,566,117,6,14,0,80
758,566,117,10,14,0,5
317,57,32,24,14,0,13
314,57,32,26,14,0,13
316,57,32,25,14,0,14
159,57,1,1,14,0,51
785,577,6,8,14,0,3
769,577,6,2,14,0,3
820,578,87,15,14,0,80
810,579,105,2,14,0,109
142,58,18,20,14,0,14
219,58,18,22,14,0,13
777,581,6,2,14,0,3
797,581,105,24,14,0,8
776,581,6,5,14,0,8
155,59,21,18,14,0,87
157,59,21,20,14,0,12
151,59,21,20,14,0,12
770,590,118,10,14,0,5
27,6,3,16,14,0,1
20,6,3,16,14,0,11
30,6,3,19,14,0,11
172,60,18,21,14,0,5
143,60,20,21,14,0,8
775,602,87,23,14,0,15
790,608,6,3,14,0,10
156,61,20,21,14,0,11
129,62,18,22,14,0,5
131,62,18,22,14,0,12
792,623,105,21,14,0,60
793,625,128,16,14,0,7
824,626,128,7,14,0,19
817,626,128,3,14,0,21
834,626,141,11,14,0,3
800,628,113,9,14,0,13
227,63,25,14,14,0,2
237,63,25,17,14,0,5
139,63,7,19,14,0,12
188,63,6,12,14,0,23
201,63,21,17,14,0,11
226,63,25,16,14,0,37
191,63,21,16,14,0,6
231,63,25,14,14,0,5
205,63,21,16,14,0,12
789,636,125,11,14,0,5
229,64,27,17,14,0,7
176,64,15,15,14,0,4
198,64,21,17,14,0,12
233,64,27,17,14,0,5
832,641,6,7,14,0,36
829,642,51,3,14,1,8
811,642,6,4,14,0,5
801,643,105,12,14,0,42
806,648,131,4,14,0,3
312,65,32,24,14,0,51
174,65,19,12,14,0,22
261,65,32,22,14,0,20
358,65,22,24,14,0,14
183,65,24,6,14,0,14
807,650,128,16,14,0,5
835,658,113,6,14,0,20
136,66,7,18,14,0,12
132,66,7,13,14,0,11
821,660,141,23,14,0,16
795,660,105,0,14,0,54
833,669,105,5,14,0,60
843,67,5,9,14,0,1
